cc,uc,status,receiving,issue_type,message,exception_covered,expected,actual,url
Mount San Antonio College,University of California Berkeley,fail,MATH 54,sending_options_mismatch,sending options differ,False,"(('ENGR 285 (4.00)',), ('MATH 285 (5.00)',), ('MATH 260 (3.00)', 'MATH 290 (4.00)'))","(('MATH 260 (3.00)', 'MATH 290 (4.00)'), ('ENGR 285 (4.00)',), ('MATH 285 (5.00)',))",https://assist.org/transfer/results?year=76&institution=62&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F62%2Fto%2F79%2FMajor%2F7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7
Mount San Antonio College,University of California Berkeley,fail,Requirement,missing_row,missing raw CSV row,False,"(('AMLA 1A (4.00)',), ('ENGL C1000 (4.00)',), ('ENGL C1000H (4.00)',), ('ENGL C1001 (4.00)',), ('ENGL C1001H (4.00)',))",,https://assist.org/transfer/results?year=76&institution=62&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F62%2Fto%2F79%2FMajor%2F7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7
Mount San Antonio College,University of California Los Angeles,fail,,unexpected_row,unexpected raw CSV row,False,,"(('ENGL 1B (3.00)',), ('ENGL 1BH (3.00)',), ('ENGL C1001 (4.00)',), ('ENGL C1001H (4.00)',), ('PHIL 9 (3.00)',), ('PHIL 9H (3.00)',), ('CISP 31 (3.00)', 'CISP 31L (0.50)'), ('CISP 34 (3.00)',), ('CSCI 140 (4.00)',))",https://assist.org/transfer/results?year=76&institution=62&agreement=117&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F62%2Fto%2F117%2FMajor%2F3fc7b07d-4058-4a0a-1f72-08ddcb96df9e
Mount San Antonio College,University of California Los Angeles,fail,Requirement,missing_row,missing raw CSV row,False,"(('ENGL 1B (3.00)',), ('ENGL 1BH (3.00)',), ('ENGL C1001 (4.00)',), ('ENGL C1001H (4.00)',), ('PHIL 9 (3.00)',), ('PHIL 9H (3.00)',), ('CISP 31 (3.00)', 'CISP 31L (0.50)'), ('CISP 34 (3.00)',), ('CSCI 140 (4.00)',))",,https://assist.org/transfer/results?year=76&institution=62&agreement=117&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F62%2Fto%2F117%2FMajor%2F3fc7b07d-4058-4a0a-1f72-08ddcb96df9e
Mount San Antonio College,University of California Merced,fail,EE 060,missing_row,missing raw CSV row,False,"(('Not Articulated',),)",,https://assist.org/transfer/results?year=76&institution=62&agreement=144&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F62%2Fto%2F144%2FMajor%2Fbe462cb5-458a-4c3d-5be5-08dd9e07c477
Mount San Antonio College,University of California Merced,fail,MATH 024,sending_options_mismatch,sending options differ,False,"(('MATH 285 (5.00)',), ('MATH 260 (3.00)', 'MATH 290 (4.00)'))","(('MATH 260 (3.00)', 'MATH 290 (4.00)'), ('MATH 285 (5.00)',))",https://assist.org/transfer/results?year=76&institution=62&agreement=144&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F62%2Fto%2F144%2FMajor%2Fbe462cb5-458a-4c3d-5be5-08dd9e07c477
Mount San Antonio College,University of California Riverside,fail,CS 10A,sending_options_mismatch,sending options differ,False,"(('CSCI 110 (3.50)',), ('CSCI 140 (4.00)',), ('CSCI 145 (4.00)',), ('CISP 31 (3.00)', 'CISP 31L (0.50)'), ('CISP 34 (3.00)', 'CISP 34L (0.50)'))","(('CISP 31 (3.00)', 'CISP 31L (0.50)'), ('CISP 34 (3.00)', 'CISP 34L (0.50)'), ('CSCI 110 (3.50)',), ('CSCI 140 (4.00)',), ('CSCI 145 (4.00)',))",https://assist.org/transfer/results?year=76&institution=62&agreement=46&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F62%2Fto%2F46%2FMajor%2Fb3f7557b-47c0-4486-4ece-08de050a3a5e
Mount San Antonio College,University of California San Diego,fail,CSE 12,sending_options_mismatch,sending options differ,False,"(('CSCI 140 (4.00)',), ('CSCI 220 (3.50)', 'CSCI 230 (3.50)'))","(('CSCI 220 (3.50)', 'CSCI 230 (3.50)'), ('CSCI 140 (4.00)',))",https://assist.org/transfer/results?year=76&institution=62&agreement=7&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F62%2Fto%2F7%2FMajor%2F76ab1c59-2dcf-4c6f-f364-08ddd3b241a4
Mount San Antonio College,University of California Santa Barbara,fail,CHEM 1A; CHEM 1B; CHEM 1C; CHEM 2AL; CHEM 2BL,sending_options_mismatch,sending options differ,False,"(('CHEM 50 (5.00)', 'CHEM 51 (5.00)'), ('CHEM 50 (5.00)', 'CHEM 51H (5.00)'), ('CHEM 50H (5.00)', 'CHEM 51 (5.00)'), ('CHEM 50H (5.00)', 'CHEM 51H (5.00)'))","(('CHEM 50 (5.00)', 'CHEM 50H (5.00)'), ('CHEM 51 (5.00)', 'CHEM 51H (5.00)'))",https://assist.org/transfer/results?year=76&institution=62&agreement=128&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F62%2Fto%2F128%2FMajor%2F9b98e159-1754-4eb0-33c4-08ddf001012b
Mt. San Jacinto College,University of California Berkeley,fail,Requirement,sending_options_mismatch,sending options differ,False,"(('ENGL C1000 (3.00)',), ('ENGL C1000H (3.00)',), ('ENGL C1001 (3.00)',), ('ENGL C1001H (3.00)',))","(('ENGL C1001 (3.00)',), ('ENGL C1001H (3.00)',))",https://assist.org/transfer/results?year=76&institution=53&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F53%2Fto%2F79%2FMajor%2F7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7
Mt. San Jacinto College,University of California Los Angeles,fail,Requirement,sending_options_mismatch,sending options differ,False,"(('ENGL C1001 (3.00)',), ('ENGL C1001H (3.00)',), ('LIT- 106 (3.00)',), ('LIT- 106H (3.00)',), ('PHIL- 112 (3.00)',), ('CSIS- 113A (3.00)',), ('CSIS- 123A (3.00)',))","(('CSIS- 113A (3.00)',), ('CSIS- 123A (3.00)',))",https://assist.org/transfer/results?year=76&institution=53&agreement=117&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F53%2Fto%2F117%2FMajor%2F3fc7b07d-4058-4a0a-1f72-08ddcb96df9e
Napa Valley College,University of California Berkeley,fail,,unexpected_row,unexpected raw CSV row,False,,"(('ENGL C1000 (4.00)',), ('ENGL 121 (3.00)', 'ENGL C1001 (3.00)'))",https://assist.org/transfer/results?year=76&institution=73&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F73%2Fto%2F79%2FMajor%2F7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7
Napa Valley College,University of California Berkeley,fail,Requirement,missing_row,missing raw CSV row,False,"(('ENGL C1000 (4.00)',), ('ENGL 121 (3.00)',), ('ENGL C1001 (3.00)',))",,https://assist.org/transfer/results?year=76&institution=73&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F73%2Fto%2F79%2FMajor%2F7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7
Napa Valley College,University of California Los Angeles,fail,,unexpected_row,unexpected raw CSV row,False,,"(('ENGL 121 (3.00)',), ('ENGL 123 (4.00)',), ('ENGL C1001 (3.00)',), ('Not Articulated',))",https://assist.org/transfer/results?year=76&institution=73&agreement=117&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F73%2Fto%2F117%2FMajor%2F3fc7b07d-4058-4a0a-1f72-08ddcb96df9e
Napa Valley College,University of California Los Angeles,fail,Requirement,missing_row,missing raw CSV row,False,"(('ENGL 121 (3.00)',), ('ENGL 123 (4.00)',), ('ENGL C1001 (3.00)',))",,https://assist.org/transfer/results?year=76&institution=73&agreement=117&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F73%2Fto%2F117%2FMajor%2F3fc7b07d-4058-4a0a-1f72-08ddcb96df9e
Napa Valley College,University of California Merced,fail,EE 060,missing_row,missing raw CSV row,False,"(('Not Articulated',),)",,https://assist.org/transfer/results?year=76&institution=73&agreement=144&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F73%2Fto%2F144%2FMajor%2Fbe462cb5-458a-4c3d-5be5-08dd9e07c477
Norco College,University of California Berkeley,fail,Requirement,sending_options_mismatch,sending options differ,False,"(('ENGL C1000 (4.00)',), ('ENGL C1000H (4.00)',), ('ENGL 1B (4.00)',), ('ENGL 1BH (4.00)',))","(('ENGL 1B (4.00)',), ('ENGL 1BH (4.00)',))",https://assist.org/transfer/results?year=76&institution=148&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F148%2Fto%2F79%2FMajor%2F7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7
Norco College,University of California Los Angeles,fail,Requirement,sending_options_mismatch,sending options differ,False,"(('ENGL 1B (4.00)',), ('ENGL 1BH (4.00)',), ('CIS 5 (4.00)',), ('CIS 17A (3.00)',), ('CIS 17C (3.00)',))","(('CIS 5 (4.00)',), ('CIS 17A (3.00)',), ('CIS 17C (3.00)',))",https://assist.org/transfer/results?year=76&institution=148&agreement=117&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F148%2Fto%2F117%2FMajor%2F3fc7b07d-4058-4a0a-1f72-08ddcb96df9e
Ohlone College,University of California Berkeley,fail,,unexpected_row,unexpected raw CSV row,False,,"(('ENGL C1000 (4.00)',), ('ENGL 101B (4.00)',))",https://assist.org/transfer/results?year=76&institution=48&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F48%2Fto%2F79%2FMajor%2F7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7
Ohlone College,University of California Berkeley,fail,Requirement,missing_row,missing raw CSV row,False,"(('ENGL C1000 (4.00)',), ('ENGL 101B (4.00)',))",,https://assist.org/transfer/results?year=76&institution=48&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F48%2Fto%2F79%2FMajor%2F7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7
Ohlone College,University of California Los Angeles,fail,,unexpected_row,unexpected raw CSV row,False,,"(('ENGL 101B (4.00)',), ('ENGL C1001 (3.00)',), ('CS 116 (4.00)',))",https://assist.org/transfer/results?year=76&institution=48&agreement=117&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F48%2Fto%2F117%2FMajor%2F3fc7b07d-4058-4a0a-1f72-08ddcb96df9e
Ohlone College,University of California Los Angeles,fail,Requirement,missing_row,missing raw CSV row,False,"(('ENGL 101B (4.00)',), ('ENGL C1001 (3.00)',), ('CS 116 (4.00)',))",,https://assist.org/transfer/results?year=76&institution=48&agreement=117&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F48%2Fto%2F117%2FMajor%2F3fc7b07d-4058-4a0a-1f72-08ddcb96df9e
Ohlone College,University of California Merced,fail,EE 060,missing_row,missing raw CSV row,False,"(('Not Articulated',),)",,https://assist.org/transfer/results?year=76&institution=48&agreement=144&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F48%2Fto%2F144%2FMajor%2Fbe462cb5-458a-4c3d-5be5-08dd9e07c477
Orange Coast College,University of California Berkeley,fail,,unexpected_row,unexpected raw CSV row,False,,"(('ENGL C1000 (4.00)', 'ESL A100 (3.00)'), ('ENGL A101 (4.00)', 'ENGL A101H (4.00)', 'ENGL A109 (4.00)', 'ENGL C1001 (4.00)', 'ENGL C1001H (4.00)'))",https://assist.org/transfer/results?year=76&institution=74&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F74%2Fto%2F79%2FMajor%2F7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7
Orange Coast College,University of California Berkeley,fail,Requirement,missing_row,missing raw CSV row,False,"(('ENGL C1000 (4.00)',), ('ESL A100 (3.00)',), ('ENGL A101 (4.00)',), ('ENGL A101H (4.00)',), ('ENGL A109 (4.00)',), ('ENGL C1001 (4.00)',), ('ENGL C1001H (4.00)',))",,https://assist.org/transfer/results?year=76&institution=74&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F74%2Fto%2F79%2FMajor%2F7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7
Orange Coast College,University of California Los Angeles,fail,,unexpected_row,unexpected raw CSV row,False,,"(('ENGL A101 (4.00)',), ('ENGL A101H (4.00)',), ('ENGL C1001 (4.00)',), ('ENGL C1001H (4.00)',), ('PHIL A150 (3.00)',), ('CS A250 (4.00)',))",https://assist.org/transfer/results?year=76&institution=74&agreement=117&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F74%2Fto%2F117%2FMajor%2F3fc7b07d-4058-4a0a-1f72-08ddcb96df9e
Orange Coast College,University of California Los Angeles,fail,Requirement,missing_row,missing raw CSV row,False,"(('ENGL A101 (4.00)',), ('ENGL A101H (4.00)',), ('ENGL C1001 (4.00)',), ('ENGL C1001H (4.00)',), ('PHIL A150 (3.00)',), ('CS A250 (4.00)',))",,https://assist.org/transfer/results?year=76&institution=74&agreement=117&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F74%2Fto%2F117%2FMajor%2F3fc7b07d-4058-4a0a-1f72-08ddcb96df9e
Orange Coast College,University of California Santa Cruz,fail,CSE 16,sending_options_mismatch,sending options differ,False,"(('MATH A230 (5.00)',), ('CS A257 (3.00)', 'CS A262 (3.00)'))","(('CS A257 (3.00)', 'CS A262 (3.00)'), ('MATH A230 (5.00)',))",https://assist.org/transfer/results?year=76&institution=74&agreement=132&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F74%2Fto%2F132%2FMajor%2Fe9fc6b47-5b0e-45b7-2015-08ddcb96df9e
Oxnard College,University of California Berkeley,fail,Requirement,sending_options_mismatch,sending options differ,False,"(('ENGL C1000 (4.00)',), ('ENGL C1000H (4.00)',), ('ENGL R102 (4.00)',), ('ENGL R102H (4.00)',))","(('ENGL R102 (4.00)',), ('ENGL R102H (4.00)',))",https://assist.org/transfer/results?year=76&institution=87&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F87%2Fto%2F79%2FMajor%2F7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7
Palo Verde College,University of California Berkeley,fail,,unexpected_row,unexpected raw CSV row,False,,"(('ENG 102 (3.00)', 'ENGL C1000 (4.00)'), ('ENG 102 (3.00)', 'ENGL C1001 (3.00)'))",https://assist.org/transfer/results?year=76&institution=63&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F63%2Fto%2F79%2FMajor%2F7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7
Palo Verde College,University of California Berkeley,fail,Requirement,missing_row,missing raw CSV row,False,"(('ENG 102 (3.00)', 'ENGL C1000 (4.00)'), ('ENG 102 (3.00)', 'ENGL C1001 (3.00)'))",,https://assist.org/transfer/results?year=76&institution=63&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F63%2Fto%2F79%2FMajor%2F7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7
Palo Verde College,University of California Los Angeles,fail,,unexpected_row,unexpected raw CSV row,False,,"(('ENG 102 (3.00)',), ('ENGL C1001 (3.00)',), ('Not Articulated',))",https://assist.org/transfer/results?year=76&institution=63&agreement=117&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F63%2Fto%2F117%2FMajor%2F3fc7b07d-4058-4a0a-1f72-08ddcb96df9e
Palo Verde College,University of California Los Angeles,fail,Requirement,missing_row,missing raw CSV row,False,"(('ENG 102 (3.00)',), ('ENGL C1001 (3.00)',))",,https://assist.org/transfer/results?year=76&institution=63&agreement=117&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F63%2Fto%2F117%2FMajor%2F3fc7b07d-4058-4a0a-1f72-08ddcb96df9e
Palo Verde College,University of California Merced,fail,EE 060,missing_row,missing raw CSV row,False,"(('Not Articulated',),)",,https://assist.org/transfer/results?year=76&institution=63&agreement=144&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F63%2Fto%2F144%2FMajor%2Fbe462cb5-458a-4c3d-5be5-08dd9e07c477
Palomar College,University of California Berkeley,fail,Requirement,sending_options_mismatch,sending options differ,False,"(('ENGL C1000 (4.00)',), ('ENG 203 (4.00)',), ('ENGL C1001 (4.00)',))","(('ENG 203 (4.00)',), ('ENGL C1001 (4.00)',))",https://assist.org/transfer/results?year=76&institution=56&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F56%2Fto%2F79%2FMajor%2F7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7
Palomar College,University of California Los Angeles,fail,Requirement,sending_options_mismatch,sending options differ,False,"(('ENGL C1001 (4.00)',), ('ENG 203 (4.00)',), ('PHIL 200 (3.00)',), ('CSCI 222 (4.00)',))","(('CSCI 222 (4.00)',),)",https://assist.org/transfer/results?year=76&institution=56&agreement=117&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F56%2Fto%2F117%2FMajor%2F3fc7b07d-4058-4a0a-1f72-08ddcb96df9e
Pasadena City College,University of California Berkeley,fail,Requirement,sending_options_mismatch,sending options differ,False,"(('ENGL C1000 (4.00)',), ('ENGL C1000H (4.00)',), ('ENGL 001B (4.00)',), ('ENGL 001BH (4.00)',))","(('ENGL 001B (4.00)',), ('ENGL 001BH (4.00)',))",https://assist.org/transfer/results?year=76&institution=49&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F49%2Fto%2F79%2FMajor%2F7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7
Pasadena City College,University of California Los Angeles,fail,Requirement,sending_options_mismatch,sending options differ,False,"(('ENGL 001B (4.00)',), ('ENGL 001BH (4.00)',), ('ENGL C1001 (4.00)',), ('ENGL C1001H (4.00)',), ('PHIL 025 (3.00)',), ('PHIL 025H (3.00)',), ('PHSC 002 (3.00)',), ('CS 002 (4.00)',), ('CS 003A (3.00)',))","(('CS 002 (4.00)',), ('CS 003A (3.00)',))",https://assist.org/transfer/results?year=76&institution=49&agreement=117&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F49%2Fto%2F117%2FMajor%2F3fc7b07d-4058-4a0a-1f72-08ddcb96df9e
Porterville College,University of California Berkeley,fail,Requirement,sending_options_mismatch,sending options differ,False,"(('PHYS P102A (4.00)', 'PHYS P102B (4.00)'), ('ENGL C1000 (4.00)',), ('ENGL P101B (4.00)',), ('PHYS P104A (4.00)',), ('PHYS P104B (4.00)',))","(('PHYS P102A (4.00)', 'PHYS P102B (4.00)'), ('PHYS P104B (4.00)',))",https://assist.org/transfer/results?year=76&institution=125&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F125%2Fto%2F79%2FMajor%2F7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7
