cc,ucs,uc_count,ge_pattern,status,total_terms,total_units,over_2_years,major_courses_total,ge_courses_total,units_term_1,units_term_2,units_term_3,units_term_4,units_term_5,units_term_6,error
orange_coast,UCD+UCM+UCSD,3,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCB+UCSC+UCSD,3,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCB+UCM+UCSD,3,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCM+UCSC+UCSD,3,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCI+UCLA+UCR,3,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCI+UCLA+UCSB,3,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCD+UCI+UCLA,3,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCB+UCI+UCLA,3,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCI+UCLA+UCSC,3,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCI+UCLA+UCM,3,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCLA+UCR+UCSB,3,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCD+UCLA+UCR,3,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCB+UCLA+UCR,3,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCLA+UCR+UCSC,3,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCLA+UCM+UCR,3,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCD+UCLA+UCSB,3,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCB+UCLA+UCSB,3,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCLA+UCSB+UCSC,3,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCLA+UCM+UCSB,3,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCB+UCD+UCLA,3,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCD+UCLA+UCSC,3,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCD+UCLA+UCM,3,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCB+UCLA+UCSC,3,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCB+UCLA+UCM,3,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCLA+UCM+UCSC,3,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCI+UCR+UCSB,3,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCD+UCI+UCR,3,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCB+UCI+UCR,3,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCI+UCR+UCSC,3,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCI+UCM+UCR,3,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCD+UCI+UCSB,3,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCB+UCI+UCSB,3,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCI+UCSB+UCSC,3,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCI+UCM+UCSB,3,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCB+UCD+UCI,3,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCD+UCI+UCSC,3,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCD+UCI+UCM,3,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCB+UCI+UCSC,3,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCB+UCI+UCM,3,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCI+UCM+UCSC,3,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCD+UCR+UCSB,3,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCB+UCR+UCSB,3,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCR+UCSB+UCSC,3,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCM+UCR+UCSB,3,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCB+UCD+UCR,3,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCD+UCR+UCSC,3,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCD+UCM+UCR,3,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCB+UCR+UCSC,3,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCB+UCM+UCR,3,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCM+UCR+UCSC,3,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCB+UCD+UCSB,3,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCD+UCSB+UCSC,3,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCD+UCM+UCSB,3,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCB+UCSB+UCSC,3,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCB+UCM+UCSB,3,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCM+UCSB+UCSC,3,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCB+UCD+UCSC,3,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCB+UCD+UCM,3,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCD+UCM+UCSC,3,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCB+UCM+UCSC,3,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCI+UCLA+UCR+UCSD,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCI+UCLA+UCSB+UCSD,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCD+UCI+UCLA+UCSD,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCB+UCI+UCLA+UCSD,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCI+UCLA+UCSC+UCSD,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCI+UCLA+UCM+UCSD,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCLA+UCR+UCSB+UCSD,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCD+UCLA+UCR+UCSD,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCB+UCLA+UCR+UCSD,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCLA+UCR+UCSC+UCSD,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCLA+UCM+UCR+UCSD,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCD+UCLA+UCSB+UCSD,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCB+UCLA+UCSB+UCSD,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCLA+UCSB+UCSC+UCSD,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCLA+UCM+UCSB+UCSD,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCB+UCD+UCLA+UCSD,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCD+UCLA+UCSC+UCSD,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCD+UCLA+UCM+UCSD,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCB+UCLA+UCSC+UCSD,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCB+UCLA+UCM+UCSD,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCLA+UCM+UCSC+UCSD,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCI+UCR+UCSB+UCSD,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCD+UCI+UCR+UCSD,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCB+UCI+UCR+UCSD,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCI+UCR+UCSC+UCSD,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCI+UCM+UCR+UCSD,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCD+UCI+UCSB+UCSD,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCB+UCI+UCSB+UCSD,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCI+UCSB+UCSC+UCSD,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCI+UCM+UCSB+UCSD,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCB+UCD+UCI+UCSD,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCD+UCI+UCSC+UCSD,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCD+UCI+UCM+UCSD,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCB+UCI+UCSC+UCSD,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCB+UCI+UCM+UCSD,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCI+UCM+UCSC+UCSD,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCD+UCR+UCSB+UCSD,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCB+UCR+UCSB+UCSD,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCR+UCSB+UCSC+UCSD,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCM+UCR+UCSB+UCSD,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCB+UCD+UCR+UCSD,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCD+UCR+UCSC+UCSD,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCD+UCM+UCR+UCSD,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCB+UCR+UCSC+UCSD,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCB+UCM+UCR+UCSD,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCM+UCR+UCSC+UCSD,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCB+UCD+UCSB+UCSD,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCD+UCSB+UCSC+UCSD,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCD+UCM+UCSB+UCSD,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCB+UCSB+UCSC+UCSD,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCB+UCM+UCSB+UCSD,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCM+UCSB+UCSC+UCSD,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCB+UCD+UCSC+UCSD,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCB+UCD+UCM+UCSD,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCD+UCM+UCSC+UCSD,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCB+UCM+UCSC+UCSD,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCI+UCLA+UCR+UCSB,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCD+UCI+UCLA+UCR,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCB+UCI+UCLA+UCR,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCI+UCLA+UCR+UCSC,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCI+UCLA+UCM+UCR,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCD+UCI+UCLA+UCSB,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCB+UCI+UCLA+UCSB,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCI+UCLA+UCSB+UCSC,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCI+UCLA+UCM+UCSB,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCB+UCD+UCI+UCLA,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCD+UCI+UCLA+UCSC,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCD+UCI+UCLA+UCM,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCB+UCI+UCLA+UCSC,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCB+UCI+UCLA+UCM,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCI+UCLA+UCM+UCSC,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCD+UCLA+UCR+UCSB,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCB+UCLA+UCR+UCSB,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCLA+UCR+UCSB+UCSC,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCLA+UCM+UCR+UCSB,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCB+UCD+UCLA+UCR,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCD+UCLA+UCR+UCSC,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCD+UCLA+UCM+UCR,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCB+UCLA+UCR+UCSC,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCB+UCLA+UCM+UCR,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCLA+UCM+UCR+UCSC,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCB+UCD+UCLA+UCSB,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCD+UCLA+UCSB+UCSC,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCD+UCLA+UCM+UCSB,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCB+UCLA+UCSB+UCSC,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCB+UCLA+UCM+UCSB,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCLA+UCM+UCSB+UCSC,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCB+UCD+UCLA+UCSC,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCB+UCD+UCLA+UCM,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCD+UCLA+UCM+UCSC,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCB+UCLA+UCM+UCSC,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCD+UCI+UCR+UCSB,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCB+UCI+UCR+UCSB,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCI+UCR+UCSB+UCSC,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCI+UCM+UCR+UCSB,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCB+UCD+UCI+UCR,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCD+UCI+UCR+UCSC,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCD+UCI+UCM+UCR,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCB+UCI+UCR+UCSC,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCB+UCI+UCM+UCR,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCI+UCM+UCR+UCSC,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCB+UCD+UCI+UCSB,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCD+UCI+UCSB+UCSC,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCD+UCI+UCM+UCSB,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCB+UCI+UCSB+UCSC,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCB+UCI+UCM+UCSB,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCI+UCM+UCSB+UCSC,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCB+UCD+UCI+UCSC,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCB+UCD+UCI+UCM,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCD+UCI+UCM+UCSC,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCB+UCI+UCM+UCSC,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCB+UCD+UCR+UCSB,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCD+UCR+UCSB+UCSC,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCD+UCM+UCR+UCSB,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCB+UCR+UCSB+UCSC,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCB+UCM+UCR+UCSB,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCM+UCR+UCSB+UCSC,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCB+UCD+UCR+UCSC,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCB+UCD+UCM+UCR,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCD+UCM+UCR+UCSC,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCB+UCM+UCR+UCSC,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCB+UCD+UCSB+UCSC,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCB+UCD+UCM+UCSB,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCD+UCM+UCSB+UCSC,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCB+UCM+UCSB+UCSC,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCB+UCD+UCM+UCSC,4,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCI+UCLA+UCR+UCSB+UCSD,5,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCD+UCI+UCLA+UCR+UCSD,5,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCB+UCI+UCLA+UCR+UCSD,5,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCI+UCLA+UCR+UCSC+UCSD,5,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCI+UCLA+UCM+UCR+UCSD,5,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
